spectrum_id,subdir,name,desc,wl_min,wl_max,unit,hits,xml,tab,tab_exists
c1jbe95c,bdr3,D3_R1_LS,Gypsum project,300,2550,nm,gypsum,data\raw\relab\metadata_cache\bdr3\c1jbe95c.xml,data\raw\relab\metadata_cache\bdr3\c1jbe95c.tab,False
c1jbe96a,bdr3,D3_R1_SS,Gypsum project,300,2550,nm,gypsum,data\raw\relab\metadata_cache\bdr3\c1jbe96a.xml,data\raw\relab\metadata_cache\bdr3\c1jbe96a.tab,False
c1jbe96b,bdr3,D3_R1_SS,Gypsum project,300,2550,nm,gypsum,data\raw\relab\metadata_cache\bdr3\c1jbe96b.xml,data\raw\relab\metadata_cache\bdr3\c1jbe96b.tab,False
c1jbe96c,bdr3,D3_R1_SS,Gypsum project,300,2550,nm,gypsum,data\raw\relab\metadata_cache\bdr3\c1jbe96c.xml,data\raw\relab\metadata_cache\bdr3\c1jbe96c.tab,False
c1jbe97ba,bdr3,D3_R1_DG brown,Gypsum project,300,2550,nm,gypsum,data\raw\relab\metadata_cache\bdr3\c1jbe97ba.xml,data\raw\relab\metadata_cache\bdr3\c1jbe97ba.tab,False
c1jbe97bb,bdr3,D3_R1_DG brown,Gypsum project,300,2550,nm,gypsum,data\raw\relab\metadata_cache\bdr3\c1jbe97bb.xml,data\raw\relab\metadata_cache\bdr3\c1jbe97bb.tab,False
c1jbe97da,bdr3,D3_R1_DG dark,Gypsum project,300,2550,nm,gypsum,data\raw\relab\metadata_cache\bdr3\c1jbe97da.xml,data\raw\relab\metadata_cache\bdr3\c1jbe97da.tab,False
c1jbe97db,bdr3,D3_R1_DG dark,Gypsum project,300,2550,nm,gypsum,data\raw\relab\metadata_cache\bdr3\c1jbe97db.xml,data\raw\relab\metadata_cache\bdr3\c1jbe97db.tab,False
c1jbe97dc,bdr3,D3_R1_DG dark,Gypsum project,300,2550,nm,gypsum,data\raw\relab\metadata_cache\bdr3\c1jbe97dc.xml,data\raw\relab\metadata_cache\bdr3\c1jbe97dc.tab,False
c1jbe97ga,bdr3,D3_R1_DG green,Gypsum project,300,2550,nm,gypsum,data\raw\relab\metadata_cache\bdr3\c1jbe97ga.xml,data\raw\relab\metadata_cache\bdr3\c1jbe97ga.tab,False
c1jbe97pa,bdr3,D3_R1_DG pink,Gypsum project,300,2550,nm,gypsum,data\raw\relab\metadata_cache\bdr3\c1jbe97pa.xml,data\raw\relab\metadata_cache\bdr3\c1jbe97pa.tab,False
c1jbe97ta,bdr3,D3_R1_DG translucent,Gypsum project,300,2550,nm,gypsum,data\raw\relab\metadata_cache\bdr3\c1jbe97ta.xml,data\raw\relab\metadata_cache\bdr3\c1jbe97ta.tab,False
c1jbe97tb,bdr3,D3_R1_DG translucent,Gypsum project,300,2550,nm,gypsum,data\raw\relab\metadata_cache\bdr3\c1jbe97tb.xml,data\raw\relab\metadata_cache\bdr3\c1jbe97tb.tab,False
c1jbe97wa,bdr3,D3_R1_DG white,Gypsum project,300,2550,nm,gypsum,data\raw\relab\metadata_cache\bdr3\c1jbe97wa.xml,data\raw\relab\metadata_cache\bdr3\c1jbe97wa.tab,False
c1jbe97wb,bdr3,D3_R1_DG white,Gypsum project,300,2550,nm,gypsum,data\raw\relab\metadata_cache\bdr3\c1jbe97wb.xml,data\raw\relab\metadata_cache\bdr3\c1jbe97wb.tab,False
c1jbe97wc,bdr3,D3_R1_DG white,Gypsum project,300,2550,nm,gypsum,data\raw\relab\metadata_cache\bdr3\c1jbe97wc.xml,data\raw\relab\metadata_cache\bdr3\c1jbe97wc.tab,False
c1jbe98a,bdr3,D3_R2 Crest,Gypsum project,300,2550,nm,gypsum,data\raw\relab\metadata_cache\bdr3\c1jbe98a.xml,data\raw\relab\metadata_cache\bdr3\c1jbe98a.tab,False
c1jbe98b,bdr3,D3_R2 Crest,Gypsum project,300,2550,nm,gypsum,data\raw\relab\metadata_cache\bdr3\c1jbe98b.xml,data\raw\relab\metadata_cache\bdr3\c1jbe98b.tab,False
c1jbe98c,bdr3,D3_R2 Crest,Gypsum project,300,2550,nm,gypsum,data\raw\relab\metadata_cache\bdr3\c1jbe98c.xml,data\raw\relab\metadata_cache\bdr3\c1jbe98c.tab,False
c1jbe98d,bdr3,D3_R2 Crest,Gypsum project,300,2550,nm,gypsum,data\raw\relab\metadata_cache\bdr3\c1jbe98d.xml,data\raw\relab\metadata_cache\bdr3\c1jbe98d.tab,False
c1jbe98e,bdr3,D3_R2 Crest,Gypsum project,300,2550,nm,gypsum,data\raw\relab\metadata_cache\bdr3\c1jbe98e.xml,data\raw\relab\metadata_cache\bdr3\c1jbe98e.tab,False
c1jbe98f,bdr3,D3_R2 Crest,Gypsum project,300,2550,nm,gypsum,data\raw\relab\metadata_cache\bdr3\c1jbe98f.xml,data\raw\relab\metadata_cache\bdr3\c1jbe98f.tab,False
c1jbe98g,bdr3,D3_R2 Crest,Gypsum project,300,2550,nm,gypsum,data\raw\relab\metadata_cache\bdr3\c1jbe98g.xml,data\raw\relab\metadata_cache\bdr3\c1jbe98g.tab,False
c1jbe98h,bdr3,D3_R2 Crest,Gypsum project,300,2550,nm,gypsum,data\raw\relab\metadata_cache\bdr3\c1jbe98h.xml,data\raw\relab\metadata_cache\bdr3\c1jbe98h.tab,False
c1jbe98i,bdr3,D3_R2 Crest dark grains,Gypsum project,300,2550,nm,gypsum,data\raw\relab\metadata_cache\bdr3\c1jbe98i.xml,data\raw\relab\metadata_cache\bdr3\c1jbe98i.tab,False
c1jbe98j,bdr3,D3_R2 Crest light grains,Gypsum project,300,2550,nm,gypsum,data\raw\relab\metadata_cache\bdr3\c1jbe98j.xml,data\raw\relab\metadata_cache\bdr3\c1jbe98j.tab,False
c1jbf17,bdr3,Beaverite G1241,"Sticky yellow powder, particle size not measured; Hydrated Iron Sulfate",300,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jbf17.xml,data\raw\relab\metadata_cache\bdr3\c1jbf17.tab,False
c1jbf18,bdr3,Slavikite,Yellow powder; Hydrated Iron Sulfate,300,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jbf18.xml,data\raw\relab\metadata_cache\bdr3\c1jbf18.tab,False
c1jbg40a,bdr3,Morocco aragonite (JB1640a),,300,2550,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1jbg40a.xml,data\raw\relab\metadata_cache\bdr3\c1jbg40a.tab,False
c1jbg40b,bdr3,Morocco aragonite (JB1640b),,300,2550,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1jbg40b.xml,data\raw\relab\metadata_cache\bdr3\c1jbg40b.tab,False
c1jbg40c,bdr3,Morocco aragonite (JB1640c),,300,2550,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1jbg40c.xml,data\raw\relab\metadata_cache\bdr3\c1jbg40c.tab,False
c1jbg40d,bdr3,Morocco aragonite (JB1640d),,300,2550,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1jbg40d.xml,data\raw\relab\metadata_cache\bdr3\c1jbg40d.tab,False
c1jbg40e,bdr3,Morocco aragonite (JB1640e),,300,2550,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1jbg40e.xml,data\raw\relab\metadata_cache\bdr3\c1jbg40e.tab,False
c1jbg40f,bdr3,Morocco aragonite (JB1640f),,300,2550,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1jbg40f.xml,data\raw\relab\metadata_cache\bdr3\c1jbg40f.tab,False
c1jbg58,bdr3,"Strontianite fine grains (JB1658, Melissa Lane C66)",,300,2550,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1jbg58.xml,data\raw\relab\metadata_cache\bdr3\c1jbg58.tab,False
c1jbg59,bdr3,"Aragonite medium grains (JB1659, Melissa Lane C70)",,300,2550,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1jbg59.xml,data\raw\relab\metadata_cache\bdr3\c1jbg59.tab,False
c1jbg87,bdr3,Jarosite Gypsum- 50% jarosite + 50% gypsum mixture (JB1687),,300,2550,nm,gypsum,data\raw\relab\metadata_cache\bdr3\c1jbg87.xml,data\raw\relab\metadata_cache\bdr3\c1jbg87.tab,False
c1jbh29a,bdr3,JB1729a: Painted Desert Stop 2 subsurface soil <125 um,,300,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jbh29a.xml,data\raw\relab\metadata_cache\bdr3\c1jbh29a.tab,False
c1jbh31d,bdr3,JB1731d: Painted Desert Stop 3 subsurface yellow/orange rocks <125 um (ground),,300,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jbh31d.xml,data\raw\relab\metadata_cache\bdr3\c1jbh31d.tab,False
c1jbh32a,bdr3,JB1732a: Painted Desert Stop 3 subsurfaceyellow/orange rocks <125 um,,300,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jbh32a.xml,data\raw\relab\metadata_cache\bdr3\c1jbh32a.tab,False
c1jbh44,bdr3,JB1744: Na2CO3 <125 um,Synthesized by Sigma Aldrich,300,2550,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1jbh44.xml,data\raw\relab\metadata_cache\bdr3\c1jbh44.tab,False
c1jbh45,bdr3,JB1744: K2CO3 <125 um,Synthesized by Sigma Aldrich,300,2550,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1jbh45.xml,data\raw\relab\metadata_cache\bdr3\c1jbh45.tab,False
c1jbh61a,bdr3,JB1761a: 100% Mg monohydrated sulfate (kieserite) <125 um,,300,2550,nm,kieserite;sulfate,data\raw\relab\metadata_cache\bdr3\c1jbh61a.xml,data\raw\relab\metadata_cache\bdr3\c1jbh61a.tab,False
c1jbh61b,bdr3,JB1761b: 100% Mg monohydrated sulfate (kieserite) 125-250 um,,300,2550,nm,kieserite;sulfate,data\raw\relab\metadata_cache\bdr3\c1jbh61b.xml,data\raw\relab\metadata_cache\bdr3\c1jbh61b.tab,False
c1jbh61c,bdr3,JB1761c: 100% Mg monohydrated sulfate (kieserite) >250 um,,300,2550,nm,kieserite;sulfate,data\raw\relab\metadata_cache\bdr3\c1jbh61c.xml,data\raw\relab\metadata_cache\bdr3\c1jbh61c.tab,False
c1jbh62a,bdr3,JB1762a: 95% Mg 5% Fe monohydrated sulfate <250 um,,300,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jbh62a.xml,data\raw\relab\metadata_cache\bdr3\c1jbh62a.tab,False
c1jbh62b,bdr3,JB1762b: 95% Mg 5% Fe monohydrated sulfate >250 um,,300,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jbh62b.xml,data\raw\relab\metadata_cache\bdr3\c1jbh62b.tab,False
c1jbh63a,bdr3,JB1763a: 90% Mg 10% Fe monohydrated sulfate <250 um,,300,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jbh63a.xml,data\raw\relab\metadata_cache\bdr3\c1jbh63a.tab,False
c1jbh63b,bdr3,JB1763b: 90% Mg 10% Fe monohydrated sulfate >250 um,,300,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jbh63b.xml,data\raw\relab\metadata_cache\bdr3\c1jbh63b.tab,False
c1jbh64a,bdr3,JB1764a: 85% Mg 15% Fe monohydrated sulfate <250 um,,300,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jbh64a.xml,data\raw\relab\metadata_cache\bdr3\c1jbh64a.tab,False
c1jbh64b,bdr3,JB1764b: 85% Mg 15% Fe monohydrated sulfate >250 um,,300,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jbh64b.xml,data\raw\relab\metadata_cache\bdr3\c1jbh64b.tab,False
c1jbh65a,bdr3,JB1765a: 80% Mg 20% Fe monohydrated sulfate <250 um,,300,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jbh65a.xml,data\raw\relab\metadata_cache\bdr3\c1jbh65a.tab,False
c1jbh65b,bdr3,JB1765b: 80% Mg 20% Fe monohydrated sulfate >250 um,,300,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jbh65b.xml,data\raw\relab\metadata_cache\bdr3\c1jbh65b.tab,False
c1jbh66a,bdr3,JB1766a: 75% Mg 25% Fe monohydrated sulfate <250 um,,300,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jbh66a.xml,data\raw\relab\metadata_cache\bdr3\c1jbh66a.tab,False
c1jbh66b,bdr3,JB1766b: 75% Mg 25% Fe monohydrated sulfate >250 um,,300,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jbh66b.xml,data\raw\relab\metadata_cache\bdr3\c1jbh66b.tab,False
c1jbh67a,bdr3,JB1767a: 70% Mg 30% Fe monohydrated sulfate <250 um,,300,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jbh67a.xml,data\raw\relab\metadata_cache\bdr3\c1jbh67a.tab,False
c1jbh67b,bdr3,JB1767b: 70% Mg 30% Fe monohydrated sulfate >250 um,,300,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jbh67b.xml,data\raw\relab\metadata_cache\bdr3\c1jbh67b.tab,False
c1jbh68a,bdr3,JB1768a: 65% Mg 35% Fe monohydrated sulfate <250 um,,300,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jbh68a.xml,data\raw\relab\metadata_cache\bdr3\c1jbh68a.tab,False
c1jbh68b,bdr3,JB1768b: 65% Mg 35% Fe monohydrated sulfate >250 um,,300,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jbh68b.xml,data\raw\relab\metadata_cache\bdr3\c1jbh68b.tab,False
c1jbh69a,bdr3,JB1769a: 60% Mg 40% Fe monohydrated sulfate <250 um,,300,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jbh69a.xml,data\raw\relab\metadata_cache\bdr3\c1jbh69a.tab,False
c1jbh69b,bdr3,JB1769b: 60% Mg 40% Fe monohydrated sulfate >250 um,,300,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jbh69b.xml,data\raw\relab\metadata_cache\bdr3\c1jbh69b.tab,False
c1jbh70a,bdr3,JB1770a: 55% Mg 45% Fe monohydrated sulfate <250 um,,300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jbh70a.xml,data\raw\relab\metadata_cache\bdr3\c1jbh70a.tab,False
c1jbh70b,bdr3,JB1770b: 55% Mg 45% Fe monohydrated sulfate >250 um,,300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jbh70b.xml,data\raw\relab\metadata_cache\bdr3\c1jbh70b.tab,False
c1jbh71b,bdr3,JB1771b: 50% Mg 50% Fe monohydrated sulfate >250 um,,300,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jbh71b.xml,data\raw\relab\metadata_cache\bdr3\c1jbh71b.tab,False
c1jbh72a,bdr3,JB1772a: 45% Mg 55% Fe monohydrated sulfate <250 um,,300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jbh72a.xml,data\raw\relab\metadata_cache\bdr3\c1jbh72a.tab,False
c1jbh72b,bdr3,JB1772b: 45% Mg 55% Fe monohydrated sulfate >250 um,,300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jbh72b.xml,data\raw\relab\metadata_cache\bdr3\c1jbh72b.tab,False
c1jbh73a,bdr3,JB1773a: 40% Mg 60% Fe monohydrated sulfate <250 um,,300,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jbh73a.xml,data\raw\relab\metadata_cache\bdr3\c1jbh73a.tab,False
c1jbh73b,bdr3,JB1773b: 40% Mg 60% Fe monohydrated sulfate >250 um,,300,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jbh73b.xml,data\raw\relab\metadata_cache\bdr3\c1jbh73b.tab,False
c1jbh74a,bdr3,JB1774a: 35% Mg 65% Fe monohydrated sulfate <250 um,,300,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jbh74a.xml,data\raw\relab\metadata_cache\bdr3\c1jbh74a.tab,False
c1jbh74b,bdr3,JB1774b: 35% Mg 65% Fe monohydrated sulfate >250 um,,300,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jbh74b.xml,data\raw\relab\metadata_cache\bdr3\c1jbh74b.tab,False
c1jbh75a,bdr3,JB1775a: 30% Mg 70% Fe monohydrated sulfate <250 um,,300,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jbh75a.xml,data\raw\relab\metadata_cache\bdr3\c1jbh75a.tab,False
c1jbh75b,bdr3,JB1775b: 30% Mg 70% Fe monohydrated sulfate >250 um,,300,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jbh75b.xml,data\raw\relab\metadata_cache\bdr3\c1jbh75b.tab,False
c1jbh76a,bdr3,JB1776a: 25% Mg 75% Fe monohydrated sulfate <250 um,,300,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jbh76a.xml,data\raw\relab\metadata_cache\bdr3\c1jbh76a.tab,False
c1jbh76b,bdr3,JB1776b: 25% Mg 75% Fe monohydrated sulfate >250 um,,300,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jbh76b.xml,data\raw\relab\metadata_cache\bdr3\c1jbh76b.tab,False
c1jbh77a,bdr3,JB1777a: 20% Mg 80% Fe monohydrated sulfate <250 um,,300,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jbh77a.xml,data\raw\relab\metadata_cache\bdr3\c1jbh77a.tab,False
c1jbh77b,bdr3,JB1777b: 20% Mg 80% Fe monohydrated sulfate >250 um,,300,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jbh77b.xml,data\raw\relab\metadata_cache\bdr3\c1jbh77b.tab,False
c1jbh78a,bdr3,JB1778a: 15% Mg 85% Fe monohydrated sulfate <250 um,,300,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jbh78a.xml,data\raw\relab\metadata_cache\bdr3\c1jbh78a.tab,False
c1jbh78b,bdr3,JB1778b: 15% Mg 85% Fe monohydrated sulfate >250 um,,300,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jbh78b.xml,data\raw\relab\metadata_cache\bdr3\c1jbh78b.tab,False
c1jbh79a,bdr3,JB1779a: 10% Mg 90% Fe monohydrated sulfate <250 um,,300,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jbh79a.xml,data\raw\relab\metadata_cache\bdr3\c1jbh79a.tab,False
c1jbh79b,bdr3,JB1779b: 10% Mg 90% Fe monohydrated sulfate >250 um,,300,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jbh79b.xml,data\raw\relab\metadata_cache\bdr3\c1jbh79b.tab,False
c1jbh80a,bdr3,JB1780a: 5% Mg 95% Fe monohydrated sulfate <250 um,,300,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jbh80a.xml,data\raw\relab\metadata_cache\bdr3\c1jbh80a.tab,False
c1jbh80b,bdr3,JB1780b: 5% Mg 95% Fe monohydrated sulfate >250 um,,300,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jbh80b.xml,data\raw\relab\metadata_cache\bdr3\c1jbh80b.tab,False
c1jbh81b,bdr3,JB1781b: 100% Fe monohydrated sulfate (szomolnokite) >250 um,,300,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jbh81b.xml,data\raw\relab\metadata_cache\bdr3\c1jbh81b.tab,False
