wavelength_um,value,kind,source_id,source_name,notes
1.894,0.08808333333333333,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.895,0.08728333333333334,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.896,0.08638646350000001,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.897,0.08543333333333335,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.898,0.08443786333333332,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.899,0.08344821816666666,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.9,0.08244302733333332,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.901,0.081418707,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.902,0.08046666666666667,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.903,0.07945,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.904,0.07833975816666666,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.905,0.0773,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.906,0.076189901,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.907,0.07512119999999999,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.908,0.07404999999999999,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.909,0.073,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.91,0.07195,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.911,0.07093333333333333,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.912,0.06986835200000001,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.913,0.06876666666666666,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.914,0.06770652066666667,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.915,0.066682274,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.916,0.0656,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.917,0.06447423283333333,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.918,0.063385906,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.919,0.062310186833333336,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.92,0.06121261916666667,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.921,0.06025777983333334,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.922,0.05926640966666666,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.923,0.05832527066666667,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.924,0.057493838666666665,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.925,0.05660472,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.926,0.055766666666666666,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.927,0.05490410366666667,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.928,0.054,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.929,0.053161791333333326,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.93,0.05236518666666667,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.931,0.051609762499999996,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.932,0.05079444783333333,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.933,0.050064941333333335,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.934,0.04936666666666667,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.935,0.048733333333333344,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.936,0.04805,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.937,0.047433333333333334,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.938,0.04675872083333332,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.939,0.04599999999999999,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.94,0.04533333333333334,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.941,0.04476666666666667,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.942,0.044250000000000005,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.943,0.043729736166666665,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.944,0.043236255333333334,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.945,0.042833333333333334,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.946,0.04250598983333334,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.947,0.04214999999999999,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.948,0.041824049333333335,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.949,0.041466666666666666,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.95,0.04111666666666667,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.951,0.040747642,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.952,0.04041666666666667,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.953,0.040079609,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.954,0.03968333333333333,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.955,0.039349999999999996,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.956,0.039066666666666666,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.957,0.038827092,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.958,0.03861666666666667,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.959,0.0385705255,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.96,0.038403344666666665,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.961,0.03823333333333333,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.962,0.03806666666666667,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.963,0.037816666666666665,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.964,0.03756011733333333,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.965,0.03740000000000001,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.966,0.037233333333333334,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.967,0.03713333333333333,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.968,0.03700681499999999,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.969,0.03693333333333333,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.97,0.036856374,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.971,0.036750000000000005,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.972,0.03673333333333334,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.973,0.03666666666666667,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.974,0.03655,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.975,0.03645549733333333,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.976,0.03638333333333333,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.977,0.0363,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.978,0.03621666666666667,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.979,0.03618470416666666,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.98,0.03605929,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.981,0.036,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.982,0.035899999999999994,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.983,0.03585,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.984,0.035866666666666665,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.985,0.03601666666666666,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.986,0.03604236483333333,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.987,0.036116666666666665,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.988,0.0362,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.989,0.036225730000000005,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.99,0.03616666666666666,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.991,0.036174823,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.992,0.036208194000000006,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
1.993,0.03615000000000001,reflectance,hayesli_sao_endmember,Hayes & Li H2SO4·8H2O / sulfuric acid octahydrate (SAO) endmember,extracted from uploaded ReflSpectra_SAO_Water_Mixes.mat; variable=SAO_endmember; wavelength range 0.35-2.50 um; not full 0.7-5.2 um
